farmer_id,season,crop,estimated_yield_tons
F02137,2023-R,Mustard,2.253
F02138,2023-R,Mustard,1.273
F02138,2023-R,Gram,1.02
F02139,2023-R,Mustard,3.926
F02141,2023-R,Mustard,2.087
F02141,2023-R,Gram,1.814
F02144,2023-R,Mustard,2.03
F02145,2023-R,Mustard,4.39
F02146,2023-R,Mustard,1.277
F02147,2023-R,Mustard,2.56
F02147,2023-R,Gram,2.285
F02149,2023-R,Mustard,2.361
F02149,2023-R,Gram,2.012
F02151,2023-R,Mustard,1.776
F02154,2023-R,Mustard,3.061
F02156,2023-R,Mustard,2.083
F02158,2023-R,Mustard,3.946
F02162,2023-R,Mustard,0.993
F02162,2023-R,Gram,0.865
F02163,2023-R,Mustard,1.969
F02168,2023-R,Mustard,7.218
F02168,2023-R,Gram,6.731
F02174,2023-R,Mustard,1.254
F02178,2023-R,Mustard,3.07
F02180,2023-R,Mustard,1.364
F02180,2023-R,Gram,1.111
F02181,2023-R,Mustard,2.625
F02184,2023-R,Mustard,3.628
F02185,2023-R,Mustard,2.197
F02189,2023-R,Mustard,2.604
F02189,2023-R,Gram,2.151
F02191,2023-R,Mustard,2.579
F02195,2023-R,Mustard,1.584
F02195,2023-R,Gram,1.375
F02196,2023-R,Mustard,3.761
F02201,2023-R,Mustard,2.399
F02202,2023-R,Mustard,4.951
F02207,2023-R,Mustard,1.995
F02208,2023-R,Mustard,1.207
F02208,2023-R,Gram,0.859
F02209,2023-R,Mustard,3.408
F02210,2023-R,Mustard,1.819
F02211,2023-R,Mustard,1.131
F02217,2023-R,Mustard,3.748
F02220,2023-R,Wheat,8.432
F02222,2023-R,Mustard,1.805
F02225,2023-R,Gram,3.16
F02226,2023-R,Wheat,3.755
F02227,2023-R,Mustard,1.568
F02231,2023-R,Mustard,2.315
F02233,2023-R,Gram,1.501
F02234,2023-R,Wheat,1.664
F02242,2023-R,Wheat,10.13
F02243,2023-R,Mustard,3.067
F02244,2023-R,Wheat,9.096
F02245,2023-R,Mustard,5.917
F02248,2023-R,Wheat,4.792
F02250,2023-R,Mustard,3.198
F02251,2023-R,Mustard,1.978
F02252,2023-R,Wheat,5.941
F02261,2023-R,Wheat,9.543
F02262,2023-R,Wheat,4.87
F02263,2023-R,Gram,1.796
F02266,2023-R,Wheat,8.308
F02270,2023-R,Gram,3.088
F02272,2023-R,Mustard,3.731
F02273,2023-R,Mustard,1.517
F02274,2023-R,Wheat,1.779
F02275,2023-R,Mustard,1.207
F02279,2023-R,Gram,1.725
F02280,2023-R,Wheat,3.711
F02281,2023-R,Mustard,3.452
F02285,2023-R,Wheat,2.778
F02287,2023-R,Wheat,3.761
F02289,2023-R,Wheat,3.316
F02292,2023-R,Wheat,9.947
F02293,2023-R,Mustard,2.252
F02294,2023-R,Wheat,8.936
F02296,2023-R,Gram,1.71
F02298,2023-R,Mustard,3.436
F02299,2023-R,Wheat,4.715
F02300,2023-R,Mustard,0.662
F02301,2023-R,Mustard,1.339
F02302,2023-R,Mustard,2.02
F02304,2023-R,Wheat,8.625
F02305,2023-R,Wheat,5.987
F02306,2023-R,Wheat,2.2
F02307,2023-R,Mustard,2.607
F02308,2023-R,Mustard,2.082
F02309,2023-R,Wheat,4.59
F02310,2023-R,Wheat,6.568
F02313,2023-R,Wheat,6.445
F02316,2023-R,Mustard,1.687
F02322,2023-R,Wheat,8.431
F02323,2023-R,Wheat,1.607
F02325,2023-R,Wheat,7.074
F02328,2023-R,Wheat,17.856
F02332,2023-R,Mustard,1.389
F02333,2023-R,Wheat,2.691
F02334,2023-R,Mustard,2.619
F02336,2023-R,Wheat,3.622
F02338,2023-R,Wheat,7.337
F02339,2023-R,Mustard,2.795
F02340,2023-R,Wheat,11.221
F02341,2023-R,Mustard,0.95
F02342,2023-R,Mustard,1.417
F02345,2023-R,Wheat,2.354
F02348,2023-R,Mustard,2.824
F02349,2023-R,Wheat,13.509
F02352,2023-R,Mustard,1.881
F02354,2023-R,Wheat,5.961
F02356,2023-R,Mustard,2.927
F02358,2023-R,Wheat,6.03
F02360,2023-R,Mustard,3.489
F02363,2023-R,Wheat,10.545
F02365,2023-R,Mustard,1.141
F02366,2023-R,Wheat,14.436
F02367,2023-R,Gram,1.395
F02368,2023-R,Gram,2.682
F02369,2023-R,Mustard,1.922
F02371,2023-R,Wheat,4.539
F02372,2023-R,Gram,3.141
F02374,2023-R,Wheat,4.611
F02378,2023-R,Mustard,1.746
F02380,2023-R,Mustard,1.237
F02382,2023-R,Gram,2.006
F02383,2023-R,Mustard,1.214
F02385,2023-R,Mustard,3.115
F02386,2023-R,Mustard,2.209
F02388,2023-R,Wheat,5.225
F02390,2023-R,Wheat,1.728
F02391,2023-R,Wheat,7.096
F02392,2023-R,Wheat,6.12
F02394,2023-R,Mustard,3.416
F02396,2023-R,Wheat,1.846
F02397,2023-R,Gram,0.853
F02400,2023-R,Mustard,2.612
F02401,2023-R,Mustard,1.257
F02404,2023-R,Gram,0.894
F02405,2023-R,Wheat,5.478
F02406,2023-R,Mustard,6.09
F02407,2023-R,Gram,2.037
F02408,2023-R,Wheat,6.622
F02412,2023-R,Mustard,4.14
F02415,2023-R,Wheat,7.359
F02417,2023-R,Gram,1.981
F02418,2023-R,Wheat,3.631
F02419,2023-R,Mustard,1.501
F02420,2023-R,Wheat,9.106
F02422,2023-R,Mustard,1.548
F02423,2023-R,Mustard,1.837
F02425,2023-R,Wheat,3.832
F02426,2023-R,Wheat,7.396
F02429,2023-R,Mustard,3.152
F02430,2023-R,Mustard,1.714
F02431,2023-R,Mustard,3.574
F02432,2023-R,Mustard,1.232
F02433,2023-R,Wheat,5.003
F02434,2023-R,Wheat,8.709
F02435,2023-R,Wheat,5.318
F02437,2023-R,Mustard,1.002
F02438,2023-R,Gram,2.835
F02439,2023-R,Wheat,16.019
F02440,2023-R,Mustard,2.122
F02441,2023-R,Mustard,1.483
F02442,2023-R,Mustard,3.541
F02443,2023-R,Wheat,8.358
F02444,2023-R,Wheat,2.682
F02445,2023-R,Mustard,3.885
F02446,2023-R,Wheat,8.366
F02447,2023-R,Mustard,1.143
F02451,2023-R,Wheat,8.92
F02452,2023-R,Wheat,6.016
F02453,2023-R,Mustard,1.634
F02454,2023-R,Gram,0.726
F02455,2023-R,Wheat,2.25
F02456,2023-R,Mustard,0.885
F02457,2023-R,Mustard,3.446
F02458,2023-R,Mustard,2.073
F02459,2023-R,Wheat,2.749
F02460,2023-R,Mustard,1.122
F02461,2023-R,Gram,3.129
F02462,2023-R,Wheat,6.801
F02463,2023-R,Wheat,4.882
F02464,2023-R,Mustard,1.396
F02465,2023-R,Mustard,2.296
F02466,2023-R,Wheat,5.266
F02467,2023-R,Wheat,12.749
F02468,2023-R,Wheat,3.301
F02469,2023-R,Wheat,4.168
F02470,2023-R,Gram,1.636
F02471,2023-R,Mustard,1.914
F02472,2023-R,Mustard,2.621
F02473,2023-R,Wheat,3.843
F02474,2023-R,Mustard,1.914
F02475,2023-R,Wheat,2.685
F02476,2023-R,Wheat,12.56
F02477,2023-R,Mustard,2.751
F02478,2023-R,Mustard,5.334
F02479,2023-R,Gram,2.298
F02480,2023-R,Mustard,6.629
F02481,2023-R,Wheat,6.993
F02482,2023-R,Gram,3.462
F02483,2023-R,Mustard,2.041
F02484,2023-R,Mustard,2.047
F02486,2023-R,Gram,5.361
F02487,2023-R,Wheat,8.777
F02488,2023-R,Wheat,7.271
F02489,2023-R,Gram,2.84
F02490,2023-R,Wheat,9.124
F02491,2023-R,Wheat,4.451
F02492,2023-R,Wheat,6.47
F02495,2023-R,Wheat,3.644
F02496,2023-R,Wheat,7.565
F02497,2023-R,Gram,0.923
F02498,2023-R,Wheat,3.527
F02499,2023-R,Wheat,3.756
F02500,2023-R,Gram,3.977
F02501,2023-R,Wheat,4.745
F02502,2023-R,Wheat,2.492
F02503,2023-R,Wheat,7.925
F02504,2023-R,Wheat,4.93
F02505,2023-R,Mustard,1.594
F02506,2023-R,Mustard,1.666
F02507,2023-R,Wheat,5.792
F02508,2023-R,Gram,1.917
F02509,2023-R,Gram,1.852
F02510,2023-R,Mustard,1.773
F02511,2023-R,Wheat,7.354
F02512,2023-R,Gram,1.442
F02513,2023-R,Mustard,8.893
F02514,2023-R,Gram,2.263
F02515,2023-R,Mustard,2.328
F02516,2023-R,Wheat,3.987
F02517,2023-R,Wheat,7.029
F02518,2023-R,Mustard,2.477
F02519,2023-R,Mustard,1.844
F02520,2023-R,Mustard,1.168
F02521,2023-R,Mustard,1.751
F02522,2023-R,Wheat,6.788
F02523,2023-R,Mustard,2.597
F02524,2023-R,Wheat,5.335
F02525,2023-R,Wheat,6.148
F02526,2023-R,Wheat,4.451
F02527,2023-R,Wheat,3.278
F02528,2023-R,Mustard,2.916
F02529,2023-R,Wheat,1.921
F02530,2023-R,Wheat,6.337
F02531,2023-R,Wheat,7.207
F02532,2023-R,Mustard,0.921
F02533,2023-R,Mustard,0.473
F02534,2023-R,Wheat,4.045
F02535,2023-R,Mustard,2.381
F02536,2023-R,Gram,3.313
F02537,2023-R,Wheat,7.21
F02538,2023-R,Wheat,4.355
F02539,2023-R,Wheat,14.089
F02540,2023-R,Gram,1.914
F02541,2023-R,Mustard,1.861
F02542,2023-R,Mustard,7.2
F02543,2023-R,Wheat,4.195
F02544,2023-R,Wheat,5.32
F02545,2023-R,Mustard,2.103
F02546,2023-R,Mustard,1.723
F02547,2023-R,Mustard,3.158
F02548,2023-R,Wheat,3.434
F02549,2023-R,Mustard,0.767
F02550,2023-R,Wheat,6.928
F02551,2023-R,Mustard,2.751
F02552,2023-R,Mustard,1.248
F02553,2023-R,Wheat,4.182
F02554,2023-R,Wheat,2.37
F02555,2023-R,Mustard,3.845
F02556,2023-R,Wheat,6.458
F02557,2023-R,Mustard,1.637
F02558,2023-R,Mustard,0.935
F02559,2023-R,Gram,6.943
F02560,2023-R,Mustard,3.386
F02561,2023-R,Mustard,1.192
F02562,2023-R,Mustard,5.97
F02563,2023-R,Wheat,3.41
F02564,2023-R,Wheat,8.991
F02565,2023-R,Wheat,5.453
F02566,2023-R,Mustard,2.851
F02567,2023-R,Wheat,13.69
F02568,2023-R,Wheat,4.549
F02569,2023-R,Wheat,5.677
F02570,2023-R,Gram,1.668
F02571,2023-R,Wheat,4.036
F02572,2023-R,Wheat,2.225
F02573,2023-R,Mustard,1.107
F02574,2023-R,Wheat,4.727
F02575,2023-R,Wheat,5.894
F02576,2023-R,Wheat,6.304
F02577,2023-R,Wheat,6.325
F02578,2023-R,Wheat,5.514
F02579,2023-R,Wheat,7.958
F02580,2023-R,Gram,2.023
F02581,2023-R,Wheat,7.895
F02582,2023-R,Gram,2.086
F02583,2023-R,Wheat,10.214
F02584,2023-R,Wheat,5.578
F02585,2023-R,Gram,2.228
F02586,2023-R,Wheat,4.649
F02587,2023-R,Gram,1.415
F02588,2023-R,Mustard,4.075
F02589,2023-R,Wheat,3.865
F02590,2023-R,Wheat,4.505
F02591,2023-R,Wheat,3.362
F02592,2023-R,Wheat,5.864
F02593,2023-R,Gram,2.533
F02594,2023-R,Wheat,2.585
F02595,2023-R,Gram,1.326
F02596,2023-R,Wheat,4.785
F02597,2023-R,Wheat,4.979
F02598,2023-R,Wheat,5.601
F02599,2023-R,Wheat,9.881
F02600,2023-R,Mustard,3.13
F02601,2023-R,Wheat,7.299
F02602,2023-R,Mustard,1.557
F02603,2023-R,Mustard,1.806
F02604,2023-R,Mustard,2.42
F02605,2023-R,Gram,1.388
F02606,2023-R,Mustard,3.318
F02607,2023-R,Mustard,2.804
F02608,2023-R,Mustard,1.042
F02609,2023-R,Mustard,1.238
F02610,2023-R,Mustard,3.275
F01003,2024-K,Cotton,1.073
F01003,2024-K,Soybean,1.42
F01005,2024-K,Cotton,3.752
F01008,2024-K,Cotton,1.04
F01008,2024-K,Soybean,1.234
F01009,2024-K,Cotton,0.971
F01013,2024-K,Cotton,1.96
F01017,2024-K,Cotton,2.49
F01017,2024-K,Soybean,3.374
F01020,2024-K,Cotton,0.518
F01021,2024-K,Cotton,1.702
F01021,2024-K,Soybean,2.085
F01023,2024-K,Cotton,1.192
F01029,2024-K,Cotton,1.699
F01030,2024-K,Cotton,0.489
F01030,2024-K,Soybean,0.623
F01032,2024-K,Cotton,1.3
F01035,2024-K,Cotton,0.788
F01035,2024-K,Soybean,0.938
F01036,2024-K,Cotton,1.242
F01036,2024-K,Soybean,1.747
F01037,2024-K,Cotton,0.979
F01037,2024-K,Soybean,1.235
F01044,2024-K,Cotton,2.609
F01044,2024-K,Soybean,3.359
F01048,2024-K,Cotton,0.666
F01048,2024-K,Soybean,0.854
F01050,2024-K,Cotton,3.439
F01051,2024-K,Cotton,1.719
F01055,2024-K,Cotton,1.74
F01057,2024-K,Cotton,1.855
F01057,2024-K,Soybean,2.559
F01064,2024-K,Cotton,3.614
F01071,2024-K,Cotton,1.241
F01071,2024-K,Soybean,1.605
F01075,2024-K,Cotton,4.462
F01079,2024-K,Cotton,1.307
F01079,2024-K,Soybean,1.593
F01081,2024-K,Cotton,1.942
F01082,2024-K,Cotton,1.083
F01087,2024-K,Cotton,2.979
F01088,2024-K,Cotton,0.756
F01090,2024-K,Cotton,1.18
F01090,2024-K,Soybean,1.269
F01092,2024-K,Cotton,1.73
F01092,2024-K,Soybean,2.12
F01093,2024-K,Cotton,4.357
F01098,2024-K,Cotton,0.915
F01098,2024-K,Soybean,1.192
F01104,2024-K,Cotton,3.096
F01104,2024-K,Soybean,4.075
F01105,2024-K,Cotton,2.61
F01105,2024-K,Soybean,3.309
F01107,2024-K,Cotton,1.954
F01107,2024-K,Soybean,2.554
F01110,2024-K,Cotton,2.032
F01111,2024-K,Cotton,1.829
F01112,2024-K,Cotton,2.537
F01114,2024-K,Cotton,1.82
F01116,2024-K,Cotton,1.514
F01117,2024-K,Cotton,1.54
F01120,2024-K,Cotton,2.068
F01120,2024-K,Soybean,2.637
F01121,2024-K,Cotton,0.744
F01121,2024-K,Soybean,0.99
F01122,2024-K,Cotton,0.526
F01122,2024-K,Soybean,0.685
F01131,2024-K,Cotton,1.378
F01131,2024-K,Soybean,1.935
F01133,2024-K,Cotton,0.809
F01133,2024-K,Soybean,1.104
F01139,2024-K,Cotton,1.091
F01141,2024-K,Cotton,2.083
F01142,2024-K,Cotton,1.092
F01142,2024-K,Soybean,1.255
F01146,2024-K,Cotton,1.168
F01147,2024-K,Cotton,2.599
F01147,2024-K,Soybean,3.214
F01151,2024-K,Cotton,0.504
F01151,2024-K,Soybean,0.651
F01152,2024-K,Cotton,3.093
F01153,2024-K,Cotton,1.996
F01158,2024-K,Soybean,2.567
F01160,2024-K,Soybean,2.205
F01160,2024-K,Cotton,1.799
F01163,2024-K,Soybean,4.467
F01164,2024-K,Soybean,3.27
F01165,2024-K,Soybean,3.139
F01169,2024-K,Soybean,3.237
F01170,2024-K,Soybean,2.611
F01170,2024-K,Cotton,2.151
F01171,2024-K,Soybean,1.539
F01176,2024-K,Soybean,1.147
F01176,2024-K,Cotton,0.893
F01179,2024-K,Soybean,3.464
F01179,2024-K,Cotton,2.571
F01191,2024-K,Soybean,1.755
F01193,2024-K,Soybean,5.068
F01199,2024-K,Soybean,3.567
F01199,2024-K,Cotton,2.749
F01200,2024-K,Soybean,2.038
F01200,2024-K,Cotton,1.662
F01202,2024-K,Soybean,3.615
F01203,2024-K,Soybean,1.753
F01203,2024-K,Cotton,1.373
F01207,2024-K,Soybean,2.606
F01211,2024-K,Soybean,2.825
F01211,2024-K,Cotton,2.097
F01216,2024-K,Soybean,1.862
F01219,2024-K,Soybean,2.541
F01223,2024-K,Soybean,6.962
F01225,2024-K,Soybean,2.358
F01226,2024-K,Soybean,1.273
F01227,2024-K,Soybean,3.706
F01227,2024-K,Cotton,3.207
F01228,2024-K,Soybean,1.164
F01235,2024-K,Soybean,2.292
F01235,2024-K,Cotton,1.675
F01236,2024-K,Soybean,2.652
F01238,2024-K,Soybean,0.941
F01238,2024-K,Cotton,0.772
F01249,2024-K,Soybean,2.235
F01263,2024-K,Soybean,1.99
F01264,2024-K,Soybean,1.274
F01274,2024-K,Soybean,1.378
F01274,2024-K,Cotton,1.04
F01275,2024-K,Soybean,1.535
F01275,2024-K,Cotton,1.208
F01276,2024-K,Soybean,1.439
F01280,2024-K,Soybean,4.486
F01283,2024-K,Soybean,1.161
F01285,2024-K,Soybean,4.234
F01288,2024-K,Soybean,2.729
F01292,2024-K,Soybean,5.263
F01293,2024-K,Soybean,2.747
F01296,2024-K,Soybean,3.03
F01297,2024-K,Soybean,1.559
F01301,2024-K,Paddy,3.056
F01307,2024-K,Paddy,3.868
F01308,2024-K,Paddy,7.613
F01311,2024-K,Paddy,3.877
F01312,2024-K,Paddy,6.79
F01317,2024-K,Paddy,9.966
F01319,2024-K,Paddy,6.675
F01320,2024-K,Paddy,8.493
F01329,2024-K,Paddy,3.334
F01331,2024-K,Paddy,10.092
F01340,2024-K,Paddy,11.145
F01347,2024-K,Paddy,5.518
F01348,2024-K,Paddy,6.674
F01350,2024-K,Paddy,2.647
F01352,2024-K,Paddy,6.886
F01360,2024-K,Paddy,3.406
F01362,2024-K,Paddy,9.565
F01364,2024-K,Paddy,6.243
F01366,2024-K,Paddy,15.161
F01369,2024-K,Paddy,2.12
F01370,2024-K,Paddy,9.264
F01376,2024-K,Paddy,4.187
F01378,2024-K,Paddy,8.595
F01379,2024-K,Paddy,3.924
F01380,2024-K,Paddy,3.127
F01384,2024-K,Paddy,6.858
F01385,2024-K,Paddy,2.713
F01386,2024-K,Paddy,5.941
F01390,2024-K,Paddy,3.833
F01391,2024-K,Paddy,4.17
F01393,2024-K,Paddy,6.53
F01394,2024-K,Paddy,10.666
F01395,2024-K,Paddy,1.767
F01396,2024-K,Paddy,8.524
F01398,2024-K,Paddy,5.558
F01400,2024-K,Paddy,11.355
F01401,2024-K,Paddy,4.967
F01404,2024-K,Paddy,6.083
F01408,2024-K,Paddy,6.578
F01409,2024-K,Paddy,12.964
F01412,2024-K,Paddy,7.748
F01414,2024-K,Paddy,7.608
F01417,2024-K,Paddy,7.09
F01419,2024-K,Paddy,4.951
F01420,2024-K,Paddy,8.623
F01428,2024-K,Paddy,3.816
F01430,2024-K,Paddy,6.854
F01432,2024-K,Paddy,3.976
F01433,2024-K,Paddy,4.3
F01441,2024-K,Paddy,6.293
F01448,2024-K,Paddy,8.048
F01450,2024-K,Paddy,6.831
F01453,2024-K,Paddy,11.593
F01457,2024-K,Paddy,3.889
F01464,2024-K,Soybean,1.267
F01476,2024-K,Soybean,7.264
F01481,2024-K,Soybean,2.009
F01489,2024-K,Soybean,3.88
F01490,2024-K,Soybean,8.417
F01492,2024-K,Soybean,4.75
F01495,2024-K,Soybean,1.689
F01499,2024-K,Soybean,1.413
F01501,2024-K,Soybean,1.29
F01502,2024-K,Soybean,2.695
F01505,2024-K,Soybean,1.739
F01510,2024-K,Soybean,1.419
F01511,2024-K,Soybean,2.418
F01513,2024-K,Soybean,5.256
F01514,2024-K,Soybean,1.758
F01518,2024-K,Soybean,1.257
F01526,2024-K,Soybean,2.673
F01527,2024-K,Soybean,1.605
F01528,2024-K,Soybean,1.21
F01530,2024-K,Soybean,2.822
F01535,2024-K,Soybean,3.36
F01538,2024-K,Soybean,2.795
F01542,2024-K,Soybean,2.714
F01544,2024-K,Soybean,1.696
F01545,2024-K,Soybean,1.949
F01546,2024-K,Soybean,1.681
F01548,2024-K,Soybean,1.06
F01550,2024-K,Soybean,4.289
F01553,2024-K,Soybean,1.12
F01556,2024-K,Soybean,3.13
F01560,2024-K,Soybean,1.558
F01561,2024-K,Soybean,1.948
F01563,2024-K,Soybean,2.152
F01564,2024-K,Soybean,1.895
F01568,2024-K,Soybean,3.425
F01569,2024-K,Soybean,2.282
F01575,2024-K,Soybean,3.003
F01576,2024-K,Soybean,1.306
F01577,2024-K,Soybean,0.976
F01580,2024-K,Soybean,1.454
F01581,2024-K,Soybean,1.344
F01582,2024-K,Soybean,2.067
F01586,2024-K,Soybean,3.722
F01587,2024-K,Soybean,1.695
F01590,2024-K,Soybean,0.9
F01593,2024-K,Soybean,2.658
F01595,2024-K,Soybean,1.622
F01599,2024-K,Soybean,4.868
F01603,2024-K,Soybean,9.882
F01606,2024-K,Soybean,1.42
F01607,2024-K,Soybean,2.709
F01610,2024-K,Soybean,2.049
F01612,2024-K,Soybean,2.034
F01633,2024-K,Soybean,3.51
F01636,2024-K,Soybean,2.292
F01637,2024-K,Soybean,5.458
F01638,2024-K,Soybean,0.719
F01640,2024-K,Soybean,4.662
F01642,2024-K,Soybean,1.415
F01643,2024-K,Soybean,1.883
F01649,2024-K,Soybean,3.099
F01650,2024-K,Soybean,1.939
F01653,2024-K,Soybean,1.299
F01654,2024-K,Soybean,7.319
F01658,2024-K,Soybean,4.783
F01660,2024-K,Soybean,1.326
F01662,2024-K,Soybean,1.753
F01666,2024-K,Soybean,1.948
F01671,2024-K,Soybean,1.154
F01675,2024-K,Soybean,1.282
F01687,2024-K,Soybean,2.426
F01693,2024-K,Soybean,1.646
F01694,2024-K,Soybean,2.127
F01696,2024-K,Soybean,1.746
F01702,2024-K,Soybean,3.28
F01703,2024-K,Soybean,1.931
F01706,2024-K,Soybean,2.514
F01707,2024-K,Soybean,0.783
F01709,2024-K,Soybean,4.188
F01714,2024-K,Soybean,2.282
F01718,2024-K,Soybean,3.019
F01719,2024-K,Soybean,1.509
F01722,2024-K,Soybean,2.267
F01724,2024-K,Soybean,11.001
F01725,2024-K,Soybean,1.3
F01729,2024-K,Soybean,3.775
F01730,2024-K,Soybean,2.286
F01732,2024-K,Soybean,2.82
F01740,2024-K,Soybean,1.729
F01741,2024-K,Soybean,1.478
F01747,2024-K,Soybean,2.442
F01750,2024-K,Soybean,3.102
F01753,2024-K,Soybean,3.074
F01760,2024-K,Soybean,1.117
F01765,2024-K,Soybean,4.062
F01772,2024-K,Soybean,3.002
F01774,2024-K,Soybean,2.721
F01779,2024-K,Soybean,2.414
F01781,2024-K,Soybean,2.835
F01782,2024-K,Soybean,8.384
F01783,2024-K,Soybean,1.193
F01784,2024-K,Soybean,1.68
F01786,2024-K,Soybean,3.318
F01787,2024-K,Soybean,2.915
F01788,2024-K,Soybean,6.859
F01791,2024-K,Soybean,2.168
F01794,2024-K,Soybean,1.525
F01798,2024-K,Soybean,8.637
F01800,2024-K,Soybean,2.477
F01801,2024-K,Soybean,2.932
F01803,2024-K,Soybean,6.492
F01805,2024-K,Soybean,1.986
F01806,2024-K,Soybean,2.103
F01809,2024-K,Soybean,4.541
F01815,2024-K,Soybean,1.297
F01817,2024-K,Soybean,0.934
F01818,2024-K,Soybean,3.093
F01823,2024-K,Soybean,0.747
F01825,2024-K,Soybean,5.589
F01829,2024-K,Soybean,3.896
F01831,2024-K,Soybean,3.793
F01833,2024-K,Soybean,1.882
F01837,2024-K,Soybean,1.97
F01838,2024-K,Soybean,4.815
F01839,2024-K,Soybean,2.206
F01842,2024-K,Soybean,1.986
F01843,2024-K,Soybean,1.504
F01844,2024-K,Soybean,1.67
F01846,2024-K,Soybean,2.243
F01848,2024-K,Soybean,2.82
F01849,2024-K,Soybean,2.328
F01851,2024-K,Soybean,4.315
F01852,2024-K,Soybean,8.631
F01858,2024-K,Soybean,1.724
F01859,2024-K,Soybean,2.258
F01865,2024-K,Soybean,3.716
F01866,2024-K,Soybean,1.7
F01867,2024-K,Soybean,1.237
F01873,2024-K,Soybean,1.532
F01875,2024-K,Soybean,2.855
F01876,2024-K,Soybean,2.707
F01878,2024-K,Soybean,1.837
F01880,2024-K,Soybean,5.157
F01881,2024-K,Soybean,2.0
F01882,2024-K,Soybean,2.177
F01886,2024-K,Soybean,6.259
F01890,2024-K,Soybean,3.402
F01891,2024-K,Soybean,2.525
F01893,2024-K,Soybean,1.592
F01899,2024-K,Soybean,6.903
F01903,2024-K,Soybean,1.983
F01905,2024-K,Soybean,2.53
F01907,2024-K,Soybean,2.947
F01909,2024-K,Soybean,8.855
F01913,2024-K,Soybean,2.083
F01914,2024-K,Soybean,1.308
F01915,2024-K,Soybean,3.152
F01916,2024-K,Soybean,5.178
F01917,2024-K,Soybean,0.845
F01918,2024-K,Soybean,1.173
F01920,2024-K,Soybean,1.9
F01921,2024-K,Soybean,1.871
F01922,2024-K,Soybean,2.942
F01929,2024-K,Soybean,1.721
F01933,2024-K,Soybean,1.549
F01934,2024-K,Soybean,2.165
F01937,2024-K,Soybean,2.29
F01939,2024-K,Soybean,3.288
F01940,2024-K,Soybean,1.44
F01948,2024-K,Soybean,2.574
F01949,2024-K,Soybean,2.123
F01952,2024-K,Soybean,2.319
F01958,2024-K,Soybean,1.145
F01959,2024-K,Soybean,1.854
F01964,2024-K,Soybean,1.213
F01969,2024-K,Soybean,1.869
F01973,2024-K,Soybean,2.903
F01974,2024-K,Soybean,1.426
F01978,2024-K,Soybean,4.374
F01979,2024-K,Soybean,1.541
F01986,2024-K,Soybean,3.047
F01990,2024-K,Soybean,3.906
F01991,2024-K,Soybean,1.994
F01994,2024-K,Soybean,2.753
F01998,2024-K,Soybean,4.199
F02002,2024-K,Soybean,1.211
F02012,2024-K,Soybean,2.337
F02013,2024-K,Soybean,1.844
F02020,2024-K,Soybean,5.032
F02021,2024-K,Soybean,2.885
F02022,2024-K,Soybean,3.793
F02031,2024-K,Soybean,2.223
F02035,2024-K,Soybean,3.65
F02036,2024-K,Soybean,3.277
F02038,2024-K,Soybean,4.333
F02041,2024-K,Soybean,1.194
F02042,2024-K,Soybean,1.074
F02044,2024-K,Soybean,4.359
F02046,2024-K,Soybean,2.421
F02049,2024-K,Soybean,2.142
F02053,2024-K,Soybean,1.192
F02055,2024-K,Soybean,1.961
F02057,2024-K,Soybean,1.852
F02060,2024-K,Soybean,6.801
F02061,2024-K,Soybean,2.632
F02064,2024-K,Groundnut,4.898
F02064,2024-K,Soybean,3.891
F02065,2024-K,Groundnut,7.179
F02066,2024-K,Groundnut,1.699
F02068,2024-K,Groundnut,2.307
F02073,2024-K,Groundnut,2.748
F02076,2024-K,Groundnut,3.47
F02076,2024-K,Soybean,2.68
F02079,2024-K,Groundnut,1.987
F02083,2024-K,Groundnut,2.79
F02085,2024-K,Groundnut,5.964
F02086,2024-K,Groundnut,0.832
F02086,2024-K,Soybean,0.754
F02088,2024-K,Groundnut,2.933
F02090,2024-K,Groundnut,2.252
F02090,2024-K,Soybean,1.794
F02091,2024-K,Groundnut,3.427
F02092,2024-K,Groundnut,2.261
F02093,2024-K,Groundnut,1.437
F02095,2024-K,Groundnut,8.389
F02096,2024-K,Groundnut,0.759
F02097,2024-K,Groundnut,4.268
F02097,2024-K,Soybean,3.28
F02104,2024-K,Groundnut,0.815
F02105,2024-K,Groundnut,1.732
F02106,2024-K,Groundnut,2.811
F02107,2024-K,Groundnut,2.994
F02108,2024-K,Groundnut,4.307
F02121,2024-K,Groundnut,3.599
F02123,2024-K,Groundnut,2.458
F02128,2024-K,Groundnut,5.035
F02129,2024-K,Groundnut,3.899
F02133,2024-K,Groundnut,2.407
F02137,2024-K,Groundnut,3.352
F02138,2024-K,Groundnut,1.727
F02139,2024-K,Groundnut,5.405
F02141,2024-K,Groundnut,2.641
F02141,2024-K,Soybean,2.197
F02144,2024-K,Groundnut,2.667
F02144,2024-K,Soybean,2.003
F02145,2024-K,Groundnut,5.564
F02146,2024-K,Groundnut,1.716
F02147,2024-K,Groundnut,3.272
F02149,2024-K,Groundnut,3.478
F02151,2024-K,Groundnut,2.367
F02154,2024-K,Groundnut,3.655
F02156,2024-K,Groundnut,3.149
F02158,2024-K,Groundnut,4.443
F02162,2024-K,Groundnut,1.513
F02162,2024-K,Soybean,1.088
F02163,2024-K,Groundnut,2.317
F02163,2024-K,Soybean,2.251
