farmer_id,season,side_share,yield_factor,severe_drought,defected_after
F01058,2024-R,0.0,0.944,False,True
F01059,2024-R,0.0,0.949,False,True
F01060,2024-R,0.0,1.005,False,True
F01061,2024-R,0.0,1.034,False,True
F01062,2024-R,0.0,0.991,False,True
F01063,2024-R,0.0,0.952,False,True
F01064,2024-R,0.855,0.998,False,False
F01066,2024-R,0.0,0.968,False,True
F01067,2024-R,0.0,0.994,False,True
F01068,2024-R,0.0,0.991,False,True
F01069,2024-R,0.0,0.99,False,True
F01070,2024-R,0.0,0.941,False,True
F01071,2024-R,0.575,0.998,False,False
F01072,2024-R,0.0,0.959,False,True
F01073,2024-R,0.0,0.965,False,True
F01074,2024-R,0.0,0.993,False,True
F01075,2024-R,0.0,0.944,False,True
F01076,2024-R,0.0,1.027,False,True
F01077,2024-R,0.0,1.002,False,True
F01078,2024-R,0.0,0.968,False,True
F01079,2024-R,0.559,0.986,False,False
F01080,2024-R,0.0,0.943,False,True
F01081,2024-R,0.884,1.012,False,False
F01082,2024-R,0.849,1.031,False,False
F01083,2024-R,0.0,0.966,False,True
F01084,2024-R,0.0,0.991,False,True
F01085,2024-R,0.0,0.981,False,True
F01086,2024-R,0.0,0.937,False,True
F01087,2024-R,0.0,0.975,False,True
F01088,2024-R,0.0,1.006,False,True
F01089,2024-R,0.0,0.992,False,True
F01090,2024-R,0.0,1.011,False,True
F01091,2024-R,0.0,1.028,False,True
F01092,2024-R,0.571,1.034,False,False
F01093,2024-R,0.0,1.004,False,True
F01094,2024-R,0.0,1.034,False,True
F01095,2024-R,0.0,1.029,False,True
F01096,2024-R,0.0,0.958,False,True
F01097,2024-R,0.0,0.983,False,True
F01098,2024-R,0.81,1.009,False,False
F01099,2024-R,0.0,1.018,False,True
F01100,2024-R,0.0,0.986,False,True
F01101,2024-R,0.0,0.964,False,True
F01102,2024-R,0.0,1.007,False,True
F01103,2024-R,0.0,1.039,False,True
F01104,2024-R,0.906,1.003,False,False
F01105,2024-R,0.906,1.039,False,False
F01106,2024-R,0.0,0.959,False,True
F01107,2024-R,0.885,1.027,False,False
F01108,2024-R,0.0,0.995,False,True
F01109,2024-R,0.0,0.933,False,True
F01110,2024-R,0.899,0.942,False,False
F01111,2024-R,0.887,0.976,False,False
F01112,2024-R,0.904,0.961,False,False
F01113,2024-R,0.0,0.932,False,True
F01114,2024-R,0.571,0.949,False,False
F01115,2024-R,0.0,0.952,False,True
F01116,2024-R,0.881,1.035,False,False
F01117,2024-R,0.0,1.003,False,True
F01118,2024-R,0.0,1.001,False,True
F01119,2024-R,0.0,0.955,False,True
F01120,2024-R,0.899,1.022,False,False
F01121,2024-R,0.547,1.038,False,False
F01122,2024-R,0.598,0.948,False,False
F01123,2024-R,0.0,0.947,False,True
F01124,2024-R,0.0,0.966,False,True
F01125,2024-R,0.0,1.026,False,True
F01126,2024-R,0.0,1.012,False,True
F01127,2024-R,0.0,1.029,False,True
F01128,2024-R,0.0,1.04,False,True
F01129,2024-R,0.0,0.949,False,True
F01130,2024-R,0.0,0.978,False,True
F01131,2024-R,0.843,0.981,False,False
F01132,2024-R,0.0,1.026,False,True
F01133,2024-R,0.51,0.93,False,False
F01134,2024-R,0.0,0.994,False,True
F01135,2024-R,0.0,0.962,False,True
F01136,2024-R,0.0,0.945,False,True
F01137,2024-R,0.0,1.011,False,True
F01138,2024-R,0.0,0.988,False,True
F01139,2024-R,0.843,1.013,False,False
F01140,2024-R,0.0,0.944,False,True
F01141,2024-R,0.836,0.942,False,False
F01142,2024-R,0.0,0.95,False,True
F01143,2024-R,0.0,0.93,False,True
F01144,2024-R,0.0,1.005,False,True
F01145,2024-R,0.0,0.946,False,True
F01146,2024-R,0.0,1.022,False,True
F01147,2024-R,0.842,1.037,False,False
F01149,2024-R,0.0,0.963,False,True
F01150,2024-R,0.0,0.981,False,True
F01151,2024-R,0.824,0.947,False,False
F01152,2024-R,0.31,1.012,False,True
F01153,2024-R,0.843,1.028,False,False
F01154,2024-R,0.0,1.025,False,True
F01156,2024-R,0.0,0.999,False,True
F01157,2024-R,0.0,1.007,False,True
F01158,2024-R,0.559,0.969,False,False
F01159,2024-R,0.0,1.037,False,True
F01160,2024-R,0.811,1.025,False,False
F01161,2024-R,0.0,0.99,False,True
F01162,2024-R,0.0,0.991,False,True
F01163,2024-R,0.817,0.99,False,False
F01164,2024-R,0.303,0.987,False,True
F01165,2024-R,0.82,1.023,False,False
F01166,2024-R,0.0,0.993,False,True
F01167,2024-R,0.0,1.038,False,True
F01168,2024-R,0.0,0.933,False,True
F01169,2024-R,0.815,0.934,False,False
F01170,2024-R,0.0,0.934,False,True
F01171,2024-R,0.813,1.029,False,False
F01173,2024-R,0.0,0.96,False,True
F01174,2024-R,0.0,1.032,False,True
F01175,2024-R,0.0,1.009,False,True
F01176,2024-R,0.551,0.97,False,False
F01177,2024-R,0.0,0.984,False,True
F01178,2024-R,0.0,1.005,False,True
F01179,2024-R,0.871,0.949,False,False
F01180,2024-R,0.0,0.941,False,True
F01181,2024-R,0.0,0.961,False,True
F01182,2024-R,0.0,0.957,False,True
F01183,2024-R,0.0,0.96,False,True
F01184,2024-R,0.0,0.949,False,True
F01185,2024-R,0.0,1.017,False,True
F01186,2024-R,0.0,0.972,False,True
F01187,2024-R,0.0,0.969,False,True
F01188,2024-R,0.0,0.966,False,True
F01190,2024-R,0.0,1.023,False,True
F01191,2024-R,0.0,0.994,False,True
F01192,2024-R,0.0,1.026,False,True
F01193,2024-R,0.849,0.949,False,False
F01194,2024-R,0.0,0.953,False,True
F01196,2024-R,0.0,0.977,False,True
F01197,2024-R,0.0,0.988,False,True
F01198,2024-R,0.0,1.011,False,True
F01199,2024-R,0.227,0.949,False,True
F01200,2024-R,0.0,0.952,False,True
F01201,2024-R,0.0,0.932,False,True
F01202,2024-R,0.0,1.007,False,True
F01203,2024-R,0.873,1.026,False,False
F01204,2024-R,0.0,1.005,False,True
F01205,2024-R,0.0,1.007,False,True
F01206,2024-R,0.0,0.961,False,True
F01207,2024-R,0.928,0.988,False,True
F01208,2024-R,0.0,1.0,False,True
F01209,2024-R,0.0,1.015,False,True
F01210,2024-R,0.0,0.955,False,True
F01211,2024-R,0.0,0.94,False,True
F01212,2024-R,0.0,0.94,False,True
F01213,2024-R,0.0,0.943,False,True
F01214,2024-R,0.0,0.937,False,True
F01215,2024-R,0.0,0.985,False,True
F01216,2024-R,0.926,0.98,False,False
F01217,2024-R,0.0,0.949,False,True
F01218,2024-R,0.0,1.025,False,True
F01219,2024-R,0.213,0.996,False,True
F01220,2024-R,0.0,0.967,False,True
F01221,2024-R,0.0,1.01,False,True
F01222,2024-R,0.0,1.019,False,True
F01223,2024-R,0.928,1.0,False,False
F01224,2024-R,0.0,1.018,False,True
F01225,2024-R,0.0,1.018,False,True
F01226,2024-R,0.0,1.017,False,True
F01227,2024-R,0.0,1.006,False,True
F01228,2024-R,0.0,0.959,False,True
F01229,2024-R,0.0,0.983,False,True
F01230,2024-R,0.0,0.939,False,True
F01231,2024-R,0.0,0.959,False,True
F01232,2024-R,0.0,1.011,False,True
F01233,2024-R,0.0,0.95,False,True
F01234,2024-R,0.0,0.942,False,True
F01235,2024-R,0.488,0.964,False,False
F01236,2024-R,0.853,0.935,False,False
F01237,2024-R,0.0,1.022,False,True
F01238,2024-R,0.0,0.939,False,True
F01239,2024-R,0.0,0.954,False,True
F01240,2024-R,0.0,1.027,False,True
F01242,2024-R,0.0,0.989,False,True
F01243,2024-R,0.0,0.994,False,True
F01244,2024-R,0.0,0.942,False,True
F01245,2024-R,0.0,0.932,False,True
F01246,2024-R,0.0,0.971,False,True
F01247,2024-R,0.0,1.007,False,True
F01249,2024-R,0.856,1.01,False,False
F01250,2024-R,0.0,0.973,False,True
F01251,2024-R,0.0,0.965,False,True
F01252,2024-R,0.0,1.014,False,True
F01253,2024-R,0.0,1.012,False,True
F01255,2024-R,0.0,0.936,False,True
F01256,2024-R,0.0,1.003,False,True
F01257,2024-R,0.0,0.941,False,True
F01258,2024-R,0.0,0.984,False,True
F01259,2024-R,0.0,0.95,False,True
F01260,2024-R,0.0,0.944,False,True
F01261,2024-R,0.0,0.963,False,True
F01262,2024-R,0.0,0.985,False,True
F01263,2024-R,0.785,0.945,False,False
F01264,2024-R,0.782,1.033,False,False
F01265,2024-R,0.0,0.973,False,True
F01266,2024-R,0.0,0.987,False,True
F01267,2024-R,0.0,0.999,False,True
F01268,2024-R,0.0,1.016,False,True
F01269,2024-R,0.0,1.034,False,True
F01270,2024-R,0.0,0.99,False,True
F01271,2024-R,0.0,1.005,False,True
F01272,2024-R,0.0,0.998,False,True
F01273,2024-R,0.0,0.981,False,True
F01274,2024-R,0.742,1.015,False,False
F01275,2024-R,0.202,0.953,False,True
F01276,2024-R,0.0,1.005,False,True
F01277,2024-R,0.0,0.943,False,True
F01278,2024-R,0.0,1.036,False,True
F01279,2024-R,0.0,1.021,False,True
F01280,2024-R,0.855,1.033,False,False
F01281,2024-R,0.0,0.976,False,True
F01282,2024-R,0.0,1.016,False,True
F01283,2024-R,0.5,0.955,False,False
F01284,2024-R,0.0,0.993,False,True
F01285,2024-R,0.521,0.954,False,False
F01286,2024-R,0.0,0.967,False,True
F01287,2024-R,0.0,0.987,False,True
F01288,2024-R,0.869,0.973,False,True
F01289,2024-R,0.0,0.984,False,True
F01290,2024-R,0.0,1.023,False,True
F01291,2024-R,0.0,0.931,False,True
F01292,2024-R,0.867,0.99,False,False
F01293,2024-R,0.481,1.025,False,False
F01295,2024-R,0.0,0.992,False,True
F01296,2024-R,0.866,0.962,False,False
F01297,2024-R,0.594,0.963,False,False
F01298,2024-R,0.0,1.011,False,True
F01299,2024-R,0.0,1.036,False,True
F01300,2024-R,0.0,1.004,False,True
F01301,2024-R,0.0,0.999,False,True
F01302,2024-R,0.0,1.014,False,True
F01303,2024-R,0.0,0.964,False,True
F01304,2024-R,0.0,1.018,False,True
F01306,2024-R,0.0,1.008,False,True
F01307,2024-R,0.747,0.998,False,False
F01308,2024-R,0.899,0.961,False,False
F01309,2024-R,0.0,0.996,False,True
F01310,2024-R,0.0,0.954,False,True
F01311,2024-R,0.564,1.021,False,False
F01312,2024-R,0.887,1.008,False,False
F01313,2024-R,0.0,1.011,False,True
F01314,2024-R,0.0,0.987,False,True
F01315,2024-R,0.0,0.995,False,True
F01316,2024-R,0.0,0.936,False,True
F01317,2024-R,0.781,0.973,False,False
F01318,2024-R,0.0,0.998,False,True
F01319,2024-R,0.883,0.988,False,False
F01320,2024-R,0.155,0.984,False,True
F01321,2024-R,0.0,0.985,False,True
F01322,2024-R,0.0,0.951,False,True
F01323,2024-R,0.0,0.95,False,True
F01324,2024-R,0.0,0.959,False,True
F01326,2024-R,0.0,0.982,False,True
F01329,2024-R,0.914,0.931,False,False
F01330,2024-R,0.0,0.995,False,True
F01331,2024-R,0.911,1.019,False,False
F01332,2024-R,0.0,1.021,False,True
F01333,2024-R,0.0,1.021,False,True
F01334,2024-R,0.0,0.939,False,True
F01336,2024-R,0.0,1.012,False,True
F01337,2024-R,0.0,0.971,False,True
F01338,2024-R,0.0,0.932,False,True
F01339,2024-R,0.0,1.037,False,True
F01340,2024-R,0.591,0.987,False,False
F01341,2024-R,0.0,1.016,False,True
F01342,2024-R,0.0,1.011,False,True
F01344,2024-R,0.0,0.955,False,True
F01347,2024-R,0.588,0.982,False,False
F01348,2024-R,0.396,0.965,False,True
F01349,2024-R,0.0,0.983,False,True
F01350,2024-R,0.0,0.961,False,True
F01351,2024-R,0.0,1.002,False,True
F01352,2024-R,0.0,0.954,False,True
F01353,2024-R,0.0,0.937,False,True
F01354,2024-R,0.0,1.001,False,True
F01355,2024-R,0.0,0.95,False,True
F01356,2024-R,0.0,0.951,False,True
F01357,2024-R,0.0,0.967,False,True
F01358,2024-R,0.0,1.011,False,True
F01359,2024-R,0.0,1.03,False,True
F01360,2024-R,0.913,1.03,False,False
F01361,2024-R,0.0,0.944,False,True
F01362,2024-R,0.899,1.008,False,False
F01363,2024-R,0.0,1.02,False,True
F01364,2024-R,0.916,0.979,False,False
F01365,2024-R,0.0,1.011,False,True
F01366,2024-R,0.361,1.007,False,True
F01367,2024-R,0.0,0.952,False,True
F01368,2024-R,0.0,0.93,False,True
F01369,2024-R,0.901,0.956,False,False
F01370,2024-R,0.899,0.975,False,False
F01371,2024-R,0.0,1.006,False,True
F01372,2024-R,0.0,0.938,False,True
F01373,2024-R,0.0,1.0,False,True
F01374,2024-R,0.0,1.034,False,True
F01375,2024-R,0.0,1.015,False,True
F01376,2024-R,0.0,0.973,False,True
F01377,2024-R,0.0,1.023,False,True
F01378,2024-R,0.915,1.033,False,False
F01379,2024-R,0.921,1.037,False,False
F01380,2024-R,0.859,1.009,False,False
F01381,2024-R,0.0,0.938,False,True
F01383,2024-R,0.0,0.984,False,True
F01384,2024-R,0.0,0.948,False,True
F01385,2024-R,0.515,0.971,False,True
F01386,2024-R,0.922,1.008,False,False
F01387,2024-R,0.0,1.024,False,True
F01388,2024-R,0.0,0.97,False,True
F01389,2024-R,0.0,0.938,False,True
F01390,2024-R,0.0,1.022,False,True
F01391,2024-R,0.0,1.027,False,True
F01392,2024-R,0.0,0.932,False,True
F01393,2024-R,0.416,0.951,False,False
F01394,2024-R,0.309,1.01,False,False
F01395,2024-R,0.929,1.022,False,False
F01396,2024-R,0.922,1.035,False,False
F01397,2024-R,0.0,0.979,False,True
F01398,2024-R,0.0,0.976,False,True
F01400,2024-R,0.0,0.955,False,True
F01401,2024-R,0.924,0.949,False,False
F01402,2024-R,0.0,0.971,False,True
F01403,2024-R,0.0,0.985,False,True
F01404,2024-R,0.0,1.005,False,True
F01405,2024-R,0.0,1.033,False,True
F01406,2024-R,0.0,0.985,False,True
F01407,2024-R,0.0,0.992,False,True
F01408,2024-R,0.0,1.025,False,True
F01409,2024-R,0.572,1.035,False,False
F01410,2024-R,0.0,0.999,False,True
F01411,2024-R,0.0,0.982,False,True
F01412,2024-R,0.839,1.039,False,False
F01413,2024-R,0.0,0.945,False,True
F01414,2024-R,0.534,1.033,False,False
F01415,2024-R,0.0,0.965,False,True
F01416,2024-R,0.0,0.944,False,True
F01417,2024-R,0.596,0.997,False,False
F01418,2024-R,0.0,0.979,False,True
F01419,2024-R,0.843,1.01,False,False
F01420,2024-R,0.221,0.938,False,True
F01421,2024-R,0.0,1.007,False,True
F01422,2024-R,0.0,0.968,False,True
F01423,2024-R,0.0,1.023,False,True
F01425,2024-R,0.0,1.014,False,True
F01426,2024-R,0.0,1.0,False,True
F01427,2024-R,0.0,1.013,False,True
F01428,2024-R,0.843,0.941,False,False
F01429,2024-R,0.0,0.931,False,True
F01430,2024-R,0.782,1.034,False,False
F01431,2024-R,0.0,0.999,False,True
F01432,2024-R,0.792,0.986,False,False
F01433,2024-R,0.0,0.958,False,True
F01434,2024-R,0.0,0.938,False,True
F01435,2024-R,0.0,1.026,False,True
F01436,2024-R,0.0,1.038,False,True
F01437,2024-R,0.0,0.999,False,True
F01438,2024-R,0.0,1.026,False,True
F01439,2024-R,0.0,0.985,False,True
F01440,2024-R,0.0,1.019,False,True
F01441,2024-R,0.786,0.994,False,False
F01442,2024-R,0.0,0.954,False,True
F01443,2024-R,0.0,0.967,False,True
F01444,2024-R,0.0,1.034,False,True
F01445,2024-R,0.0,0.949,False,True
F01446,2024-R,0.0,0.99,False,True
F01447,2024-R,0.0,0.937,False,True
F01448,2024-R,0.589,0.956,False,False
F01449,2024-R,0.0,1.032,False,True
F01450,2024-R,0.793,1.029,False,False
F01452,2024-R,0.0,0.954,False,True
F01453,2024-R,0.78,0.947,False,False
F01454,2024-R,0.0,1.026,False,True
F01455,2024-R,0.0,0.953,False,True
F01456,2024-R,0.0,0.963,False,True
F01457,2024-R,0.784,0.97,False,False
F01458,2024-R,0.0,0.961,False,True
F01459,2024-R,0.0,0.968,False,True
F01460,2024-R,0.0,1.023,False,True
F01461,2024-R,0.0,0.989,False,True
F01462,2024-R,0.0,1.006,False,True
F01463,2024-R,0.0,0.975,False,True
F01464,2024-R,0.571,0.955,False,False
F01465,2024-R,0.0,1.012,False,True
F01466,2024-R,0.0,0.964,False,True
F01467,2024-R,0.0,0.951,False,True
F01468,2024-R,0.0,0.977,False,True
F01469,2024-R,0.0,1.011,False,True
F01470,2024-R,0.0,1.014,False,True
F01471,2024-R,0.0,0.971,False,True
F01472,2024-R,0.0,0.991,False,True
F01473,2024-R,0.0,1.027,False,True
F01474,2024-R,0.0,0.943,False,True
F01475,2024-R,0.0,0.986,False,True
F01476,2024-R,0.81,0.987,False,False
F01477,2024-R,0.0,0.98,False,True
F01478,2024-R,0.0,0.949,False,True
F01480,2024-R,0.0,1.031,False,True
F01481,2024-R,0.803,0.966,False,False
F01482,2024-R,0.0,0.966,False,True
F01483,2024-R,0.0,1.001,False,True
F01484,2024-R,0.0,1.02,False,True
F01485,2024-R,0.0,0.982,False,True
F01486,2024-R,0.0,0.975,False,True
F01487,2024-R,0.0,0.996,False,True
F01488,2024-R,0.0,0.996,False,True
F01489,2024-R,0.0,0.95,False,True
F01490,2024-R,0.828,1.027,False,False
F01491,2024-R,0.0,0.977,False,True
F01492,2024-R,0.816,1.006,False,False
F01493,2024-R,0.0,0.944,False,True
F01494,2024-R,0.0,0.985,False,True
F01495,2024-R,0.823,1.011,False,False
F01496,2024-R,0.0,0.939,False,True
F01498,2024-R,0.0,0.974,False,True
F01499,2024-R,0.0,0.934,False,True
F01501,2024-R,0.461,0.935,False,False
F01502,2024-R,0.598,0.963,False,False
F01503,2024-R,0.0,0.972,False,True
F01504,2024-R,0.0,0.955,False,True
F01505,2024-R,0.468,0.956,False,False
F01506,2024-R,0.0,0.942,False,True
F01507,2024-R,0.0,1.008,False,True
F01508,2024-R,0.0,1.026,False,True
F01510,2024-R,0.0,0.991,False,True
F01511,2024-R,0.0,1.026,False,True
F01512,2024-R,0.0,0.983,False,True
F01513,2024-R,0.786,0.971,False,False
F01514,2024-R,0.503,0.968,False,False
F01515,2024-R,0.0,0.979,False,True
F01516,2024-R,0.0,1.022,False,True
F01517,2024-R,0.0,1.037,False,True
F01518,2024-R,0.595,1.037,False,False
F01519,2024-R,0.0,0.933,False,True
F01520,2024-R,0.0,0.938,False,True
F01521,2024-R,0.0,1.033,False,True
F01523,2024-R,0.0,0.993,False,True
F01524,2024-R,0.0,1.006,False,True
F01525,2024-R,0.0,1.018,False,True
F01526,2024-R,0.476,0.998,False,False
F01527,2024-R,0.0,0.932,False,True
F01528,2024-R,0.489,0.984,False,False
F01529,2024-R,0.0,1.017,False,True
F01530,2024-R,0.212,0.99,False,True
F01531,2024-R,0.0,1.008,False,True
F01532,2024-R,0.0,0.959,False,True
F01533,2024-R,0.0,0.996,False,True
F01534,2024-R,0.0,0.946,False,True
F01535,2024-R,0.49,1.019,False,False
F01536,2024-R,0.0,0.958,False,True
F01538,2024-R,0.303,0.968,False,True
F01539,2024-R,0.0,0.979,False,True
F01540,2024-R,0.0,1.027,False,True
F01541,2024-R,0.0,1.007,False,True
F01542,2024-R,0.0,0.958,False,True
F01543,2024-R,0.0,1.022,False,True
F01544,2024-R,0.919,1.034,False,False
F01545,2024-R,0.926,0.951,False,False
F01546,2024-R,0.339,1.012,False,True
F01547,2024-R,0.0,1.04,False,True
F01548,2024-R,0.355,0.969,False,True
F01549,2024-R,0.0,0.986,False,True
F01550,2024-R,0.817,0.938,False,False
F01551,2024-R,0.0,1.033,False,True
F01553,2024-R,0.83,1.003,False,False
F01554,2024-R,0.0,0.934,False,True
F01555,2024-R,0.0,0.935,False,True
F01556,2024-R,0.462,1.027,False,False
F01557,2024-R,0.0,1.036,False,True
F01558,2024-R,0.0,0.981,False,True
F01559,2024-R,0.0,0.967,False,True
F01560,2024-R,0.91,0.996,False,False
F01561,2024-R,0.0,1.032,False,True
F01562,2024-R,0.0,0.99,False,True
F01563,2024-R,0.817,0.989,False,False
F01564,2024-R,0.926,1.029,False,False
F01565,2024-R,0.0,1.008,False,True
F01566,2024-R,0.0,0.952,False,True
F01568,2024-R,0.927,0.996,False,False
F01569,2024-R,0.917,1.017,False,False
F01570,2024-R,0.0,1.01,False,True
F01571,2024-R,0.0,1.008,False,True
F01572,2024-R,0.0,1.026,False,True
F01573,2024-R,0.0,0.995,False,True
F01574,2024-R,0.0,1.026,False,True
F01575,2024-R,0.574,0.937,False,False
F01576,2024-R,0.855,0.979,False,False
F01577,2024-R,0.464,1.032,False,False
F01578,2024-R,0.0,0.98,False,True
F01579,2024-R,0.0,0.943,False,True
F01580,2024-R,0.334,0.957,False,True
F01581,2024-R,0.866,0.932,False,False
F01582,2024-R,0.876,0.986,False,False
F01583,2024-R,0.0,0.935,False,True
F01584,2024-R,0.0,0.94,False,True
F01585,2024-R,0.0,0.955,False,True
F01586,2024-R,0.873,0.997,False,False
F01587,2024-R,0.832,1.003,False,False
F01589,2024-R,0.0,0.972,False,True
F01590,2024-R,0.0,0.973,False,True
F01591,2024-R,0.0,0.956,False,True
F01592,2024-R,0.0,0.939,False,True
F01593,2024-R,0.0,0.949,False,True
F01594,2024-R,0.0,1.005,False,True
F01595,2024-R,0.545,0.952,False,True
F01596,2024-R,0.0,0.959,False,True
F01597,2024-R,0.0,0.956,False,True
F01598,2024-R,0.0,0.947,False,True
F01599,2024-R,0.819,0.979,False,False
F01600,2024-R,0.0,0.967,False,True
F01601,2024-R,0.0,0.995,False,True
F01602,2024-R,0.0,0.963,False,True
F01603,2024-R,0.0,1.023,False,True
F01604,2024-R,0.0,1.015,False,True
F01605,2024-R,0.0,0.993,False,True
F01606,2024-R,0.827,0.943,False,False
F01607,2024-R,0.825,0.957,False,False
F01608,2024-R,0.0,1.001,False,True
F01609,2024-R,0.0,1.014,False,True
F01610,2024-R,0.827,0.94,False,False
F01611,2024-R,0.0,0.991,False,True
F01612,2024-R,0.821,0.994,False,False
F01613,2024-R,0.0,0.998,False,True
F01614,2024-R,0.0,0.993,False,True
F01615,2024-R,0.0,1.007,False,True
F01616,2024-R,0.0,0.981,False,True
F01617,2024-R,0.0,1.011,False,True
F01618,2024-R,0.0,0.748,False,True
F01619,2024-R,0.0,0.72,False,True
F01620,2024-R,0.0,0.594,False,True
F01621,2024-R,0.0,0.707,False,True
F01622,2024-R,0.0,0.774,False,True
F01623,2024-R,0.0,0.755,False,True
F01624,2024-R,0.0,0.696,False,True
F01625,2024-R,0.0,0.681,False,True
F01626,2024-R,0.0,0.61,False,True
F01627,2024-R,0.0,0.666,False,True
F01628,2024-R,0.0,0.695,False,True
F01629,2024-R,0.0,0.735,False,True
F01630,2024-R,0.0,0.713,False,True
F01631,2024-R,0.0,0.736,False,True
F01632,2024-R,0.0,0.664,False,True
F01633,2024-R,0.521,0.674,False,False
F01634,2024-R,0.0,0.561,False,True
F01635,2024-R,0.0,0.698,False,True
F01636,2024-R,0.745,0.634,False,False
F01637,2024-R,0.757,0.756,False,False
F01638,2024-R,0.713,0.66,False,False
F01639,2024-R,0.0,0.767,False,True
F01640,2024-R,0.0,0.704,False,True
F01641,2024-R,0.0,0.698,False,True
F01642,2024-R,0.779,0.777,False,False
F01643,2024-R,0.0,0.736,False,True
F01644,2024-R,0.0,0.674,False,True
F01645,2024-R,0.0,0.567,False,True
F01646,2024-R,0.0,0.776,False,True
F01647,2024-R,0.0,0.759,False,True
F01648,2024-R,0.0,0.672,False,True
F01649,2024-R,0.708,0.641,False,False
F01650,2024-R,0.465,0.568,False,False
F01651,2024-R,0.0,0.588,False,True
F01652,2024-R,0.0,0.705,False,True
F01653,2024-R,0.51,0.598,False,False
F01654,2024-R,0.0,0.638,False,True
F01655,2024-R,0.0,0.774,False,True
F01656,2024-R,0.0,0.562,False,True
F01657,2024-R,0.0,0.567,False,True
F01658,2024-R,0.77,0.62,False,False
F01659,2024-R,0.0,0.665,False,True
F01660,2024-R,0.724,0.567,False,False
F01661,2024-R,0.0,0.732,False,True
F01662,2024-R,0.491,0.777,False,False
F01663,2024-R,0.0,0.603,False,True
F01665,2024-R,0.0,0.719,False,True
F01666,2024-R,0.47,0.687,False,True
F01667,2024-R,0.0,0.658,False,True
F01668,2024-R,0.0,0.61,False,True
F01669,2024-R,0.0,0.662,False,True
F01670,2024-R,0.0,0.664,False,True
F01671,2024-R,0.0,0.593,False,True
F01672,2024-R,0.0,0.651,False,True
F01673,2024-R,0.0,0.728,False,True
F01674,2024-R,0.0,0.777,False,True
F01675,2024-R,0.0,0.687,False,True
F01676,2024-R,0.0,0.698,False,True
F01677,2024-R,0.0,0.634,False,True
F01678,2024-R,0.0,0.66,False,True
F01679,2024-R,0.0,0.566,False,True
F01680,2024-R,0.0,0.694,False,True
